route_id,service_id,trip_id,trip_headsign,direction_id,block_id
04-26,14PVSB-UPCBus-Semaine-05,7001539-14PVSB-UPCBus-Semaine-05,"Poteries",1,607082
04-26,14PVSB-UPCBus-Semaine-05,7001540-14PVSB-UPCBus-Semaine-05,"Poteries",1,607084
04-26,14PVSB-UPCBus-Semaine-05,7001543-14PVSB-UPCBus-Semaine-05,"Halles/Pont de Paris",0,607083
29-26,14PVSB-UPCBus-Semaine-05,7001640-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001641-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607087
29-26,14PVSB-UPCBus-Semaine-05,7001642-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001643-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001644-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001645-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607087
29-26,14PVSB-UPCBus-Semaine-05,7001646-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001647-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607087
29-26,14PVSB-UPCBus-Semaine-05,7001648-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001649-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001650-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607085
29-26,14PVSB-UPCBus-Semaine-05,7001651-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001652-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607085
29-26,14PVSB-UPCBus-Semaine-05,7001653-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001654-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607085
29-26,14PVSB-UPCBus-Semaine-05,7001655-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001656-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607085
29-26,14PVSB-UPCBus-Semaine-05,7001657-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001658-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001659-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001660-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001661-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001662-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607087
29-26,14PVSB-UPCBus-Semaine-05,7001663-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001664-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607087
29-26,14PVSB-UPCBus-Semaine-05,7001665-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001666-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001667-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607087
29-26,14PVSB-UPCBus-Semaine-05,7001668-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001669-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607087
29-26,14PVSB-UPCBus-Semaine-05,7001670-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001671-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001672-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607085
29-26,14PVSB-UPCBus-Semaine-05,7001673-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001674-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607085
29-26,14PVSB-UPCBus-Semaine-05,7001675-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001676-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001677-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607085
29-26,14PVSB-UPCBus-Semaine-05,7001678-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001679-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001680-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001681-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001682-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001683-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001684-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001685-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001686-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607085
29-26,14PVSB-UPCBus-Semaine-05,7001687-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001688-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607087
29-26,14PVSB-UPCBus-Semaine-05,7001689-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001690-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607087
29-26,14PVSB-UPCBus-Semaine-05,7001691-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001692-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001693-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001694-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001695-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001696-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001697-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001698-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001699-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001700-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001701-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001702-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001703-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001704-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001705-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001706-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001707-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001708-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001709-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001710-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001711-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001712-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001713-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001714-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001715-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001716-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607088
29-26,14PVSB-UPCBus-Semaine-05,7001717-14PVSB-UPCBus-Semaine-05,"Schiltigheim Campus",0,607086
29-26,14PVSB-UPCBus-Semaine-05,7001718-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001719-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001720-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001721-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001722-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001723-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001724-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001725-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001726-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001727-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001728-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001729-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001730-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001731-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001732-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001733-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001734-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001735-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001736-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001737-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607086
29-26,14PVSB-UPCBus-Semaine-05,7001738-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
29-26,14PVSB-UPCBus-Semaine-05,7001739-14PVSB-UPCBus-Semaine-05,"Schnokeloch",1,607088
17-26,14PVSB-UPCBus-Semaine-05,7325251-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325252-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607091
17-26,14PVSB-UPCBus-Semaine-05,7325253-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325254-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325255-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607091
17-26,14PVSB-UPCBus-Semaine-05,7325256-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325257-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325258-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325259-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325260-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607095
17-26,14PVSB-UPCBus-Semaine-05,7325261-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325262-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607091
17-26,14PVSB-UPCBus-Semaine-05,7325263-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325264-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325265-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325266-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325267-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325268-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607095
17-26,14PVSB-UPCBus-Semaine-05,7325269-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325270-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325271-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325272-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325273-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325274-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325275-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325276-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325277-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325278-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325279-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325280-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325281-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325282-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325283-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325284-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325285-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325286-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325287-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325288-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325289-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325290-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325291-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325292-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325293-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325294-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325295-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325296-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325297-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325298-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325299-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325300-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325301-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325302-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325303-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325304-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325305-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325306-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325307-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607096
17-26,14PVSB-UPCBus-Semaine-05,7325308-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607093
17-26,14PVSB-UPCBus-Semaine-05,7325309-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607092
17-26,14PVSB-UPCBus-Semaine-05,7325310-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325311-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325312-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325313-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607089
17-26,14PVSB-UPCBus-Semaine-05,7325314-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607098
17-26,14PVSB-UPCBus-Semaine-05,7325315-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607099
17-26,14PVSB-UPCBus-Semaine-05,7325316-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607094
17-26,14PVSB-UPCBus-Semaine-05,7325317-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607090
17-26,14PVSB-UPCBus-Semaine-05,7325318-14PVSB-UPCBus-Semaine-05,"Rotonde",1,607097
17-26,14PVSB-UPCBus-Semaine-05,7325319-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607091
17-26,14PVSB-UPCBus-Semaine-05,7325320-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325321-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325322-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325323-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607092
17-26,14PVSB-UPCBus-Semaine-05,7325324-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325325-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325326-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325327-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607096
17-26,14PVSB-UPCBus-Semaine-05,7325328-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325329-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607092
17-26,14PVSB-UPCBus-Semaine-05,7325330-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607094
17-26,14PVSB-UPCBus-Semaine-05,7325331-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325332-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325333-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325334-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325335-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607092
17-26,14PVSB-UPCBus-Semaine-05,7325336-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607094
17-26,14PVSB-UPCBus-Semaine-05,7325337-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325338-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325339-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607094
17-26,14PVSB-UPCBus-Semaine-05,7325340-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607096
17-26,14PVSB-UPCBus-Semaine-05,7325341-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325342-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325343-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607092
17-26,14PVSB-UPCBus-Semaine-05,7325344-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325345-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325346-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325347-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607094
17-26,14PVSB-UPCBus-Semaine-05,7325348-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325349-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325350-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325351-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607096
17-26,14PVSB-UPCBus-Semaine-05,7325352-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325353-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607092
17-26,14PVSB-UPCBus-Semaine-05,7325354-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607094
17-26,14PVSB-UPCBus-Semaine-05,7325355-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325356-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325357-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325358-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607096
17-26,14PVSB-UPCBus-Semaine-05,7325359-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325360-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607092
17-26,14PVSB-UPCBus-Semaine-05,7325361-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607094
17-26,14PVSB-UPCBus-Semaine-05,7325362-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325363-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325364-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607089
17-26,14PVSB-UPCBus-Semaine-05,7325365-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607098
17-26,14PVSB-UPCBus-Semaine-05,7325366-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325367-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607092
17-26,14PVSB-UPCBus-Semaine-05,7325368-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607090
17-26,14PVSB-UPCBus-Semaine-05,7325369-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
17-26,14PVSB-UPCBus-Semaine-05,7325370-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607094
17-26,14PVSB-UPCBus-Semaine-05,7325371-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607093
17-26,14PVSB-UPCBus-Semaine-05,7325372-14PVSB-UPCBus-Semaine-05,"Mittelhausbergen Mittelberg",0,607097
